timestamp,dogecoin_price,dogecoin_market_cap,dogecoin_volume,bitcoin_price,bitcoin_market_cap,bitcoin_volume
1617750000,0.06333261417666984,0.333873148027077,2951091197.3650665,57990.630038086194,57166.66441986013,61525721553.80233
1617753600,0.06463255671171673,0.333873148027077,2979685710.637315,58013.39701271109,57166.66441986013,61238654742.70642
1617757200,0.0638114246226778,0.333873148027077,3159375719.413107,57614.1137496138,57166.66441986013,60471525223.70598
1617760800,0.06472614821062932,0.333873148027077,3256911219.7616878,57520.55571865165,57166.66441986013,60478916707.23359
1617764400,0.06588093404821167,0.333873148027077,3418818343.810374,57858.948039492294,57166.66441986013,61016167312.27499
1617768000,0.0662186411354585,0.333873148027077,3518152858.8454833,57882.040067521564,57166.66441986013,61593094904.35026
1617771600,0.0649584701999659,0.333873148027077,3562885893.551764,57597.84422549286,57166.66441986013,62637744841.26653
1617775200,0.0649740770436415,0.333873148027077,3612692822.620707,58296.35781501513,57166.66441986013,64227811219.59257
1617778800,0.06251591569692788,0.333873148027077,3569262416.0090585,58263.23110335668,57166.66441986013,65326239045.66472
1617782400,0.06135002850162757,0.333873148027077,3622935340.4824634,57880.68389549052,57166.66441986013,65886784134.74165
1617786000,0.060858936210534446,0.333873148027077,3642443898.573033,57816.94630796729,57166.66441986013,64881960240.11829
1617789600,0.0600955198113563,0.333873148027077,3681345423.994076,57529.428400040044,57166.66441986013,66550472891.32576
1617793200,0.059610012428122285,0.333873148027077,3652951199.9223523,57030.68433073952,57166.66441986013,67553812265.0499
1617796800,0.05876930978547103,0.333873148027077,3700203812.827279,56169.80794234466,57166.66441986013,67750482833.94912
1617800400,0.05945784329000933,0.333873148027077,3807699698.5830994,56511.354462784744,57166.66441986013,68965515732.18701
1617804000,0.059855384834766184,0.333873148027077,3724306853.647172,56779.09325693027,57166.66441986013,69241135533.83807
1617807600,0.059941604062968425,0.333873148027077,3500891006.142595,56688.65221952173,57166.66441986013,66924905901.72875
1617811200,0.05880686968302855,0.333873148027077,3416079370.10606,56373.15150453946,57166.66441986013,65667699942.5434
1617814800,0.05946112533804989,0.333873148027077,3397017549.7531395,56645.457766730455,57166.66441986013,66864196419.013985
1617818400,0.05865136757053678,0.333873148027077,3331437819.440798,56116.78532029333,57166.66441986013,66896751563.64456
1617822000,0.059219635466766625,0.333873148027077,3321506048.2084064,56071.85834130296,57166.66441986013,67166487759.68756
1617825600,0.0590806319055406,0.333873148027077,3259941507.763151,56039.83051439416,57166.66441986013,68299516191.63025
1617829200,0.059474156450137504,0.333873148027077,3244628566.3225975,56297.66166666491,57166.66441986013,68684974186.09457
1617832800,0.05959634405839395,0.333873148027077,3204976001.0730047,56295.35695849729,57166.66441986013,68337078955.85483
1617836400,0.05995329389754632,0.333873148027077,3110868458.0241003,56495.771344222034,57166.66441986013,68139803348.51239
1617840000,0.058961028299255425,0.333873148027077,2977233569.2485094,56134.41738866435,57166.66441986013,67617613532.43307
1617843600,0.06000467098753312,0.333873148027077,2604104607.337745,56609.28843050808,57166.66441986013,68133032371.23059
1617847200,0.060037294335452095,0.333873148027077,2519945915.5009446,56604.5351222436,57166.66441986013,67041251823.79599
1617850800,0.06023084050810923,0.333873148027077,2373617056.860201,56411.61826826836,57166.66441986013,66795399598.89486
1617854400,0.060544416746930854,0.333873148027077,2348507773.533627,56606.21607451404,57166.66441986013,66641932534.311714
